Date,Open,High,Low,Close,Adj Close,Volume
1/27/21,143.429993,144.300003,140.410004,142.059998,139.416733,140843800
1/28/21,139.520004,141.990005,136.699997,137.089996,134.539185,142621100
1/29/21,135.830002,136.740005,130.210007,131.960007,129.504654,177523800
2/1/21,133.75,135.380005,130.929993,134.139999,131.644119,106239800
2/2/21,135.729996,136.309998,134.610001,134.990005,132.478271,83305400
2/3/21,135.759995,135.770004,133.610001,133.940002,131.4478,89880900
2/4/21,136.300003,137.399994,134.589996,137.389999,134.833603,84183100
2/5/21,137.350006,137.419998,135.860001,136.759995,134.415924,75693800
2/8/21,136.029999,136.960007,134.919998,136.910004,134.563293,71297200
2/9/21,136.619995,137.880005,135.850006,136.009995,133.678757,76774200
2/10/21,136.479996,136.990005,134.399994,135.389999,133.069397,73046600
2/11/21,135.899994,136.389999,133.770004,135.130005,132.813843,64280000
2/12/21,134.350006,135.529999,133.690002,135.369995,133.049713,60145100
2/16/21,135.490005,136.009995,132.789993,133.190002,130.907089,80576300
2/17/21,131.25,132.220001,129.470001,130.839996,128.597366,97918500
2/18/21,129.199997,130,127.410004,129.710007,127.486748,96856700
2/19/21,130.240005,130.710007,128.800003,129.869995,127.643982,87668800
2/22/21,128.009995,129.720001,125.599998,126,123.84034,103916400
2/23/21,123.760002,126.709999,118.389999,125.860001,123.702728,158273000
2/24/21,124.940002,125.559998,122.230003,125.349998,123.201469,111039900
2/25/21,124.68,126.459999,120.540001,120.989998,118.916206,148199500
2/26/21,122.589996,124.849998,121.199997,121.260002,119.181572,164560400
3/1/21,123.75,127.93,122.790001,127.790001,125.599632,116307900
3/2/21,128.410004,128.720001,125.010002,125.120003,122.975403,102260900
3/3/21,124.809998,125.709999,121.839996,122.059998,119.96785,112966300
3/4/21,121.75,123.599998,118.620003,120.129997,118.07093,178155000
3/5/21,120.980003,121.940002,117.57,121.419998,119.338821,153766600
3/8/21,120.93,121,116.209999,116.360001,114.36557,154376600
3/9/21,119.029999,122.059998,118.790001,121.089996,119.014503,129525800
3/10/21,121.690002,122.169998,119.449997,119.980003,117.923515,111943300
3/11/21,122.540001,123.209999,121.260002,121.959999,119.869576,103026500
3/12/21,120.400002,121.169998,119.160004,121.029999,118.955521,88105100
3/15/21,121.410004,124,120.419998,123.989998,121.864777,92403800
3/16/21,125.699997,127.220001,124.720001,125.57,123.417694,115227900
3/17/21,124.050003,125.860001,122.339996,124.760002,122.621582,111932600
3/18/21,122.879997,123.18,120.32,120.529999,118.464081,121229700
3/19/21,119.900002,121.43,119.68,119.989998,117.93335,185549500
3/22/21,120.330002,123.870003,120.260002,123.389999,121.275055,111912300
3/23/21,123.330002,124.239998,122.139999,122.540001,120.439651,95467100
3/24/21,122.82,122.900002,120.07,120.089996,118.031631,88530500
3/25/21,119.540001,121.660004,119,120.589996,118.523056,98844700
3/26/21,120.349998,121.480003,118.919998,121.209999,119.132431,94071200
3/29/21,121.650002,122.580002,120.730003,121.389999,119.309349,80819200
3/30/21,120.110001,120.400002,118.860001,119.900002,117.844887,85671900
3/31/21,121.650002,123.519997,121.150002,122.150002,120.056313,118323800
4/1/21,123.660004,124.18,122.489998,123,120.891739,75089100
4/5/21,123.870003,126.160004,123.07,125.900002,123.74205,88651200
4/6/21,126.5,127.129997,125.650002,126.209999,124.046722,80171300
4/7/21,125.830002,127.919998,125.139999,127.900002,125.707756,83466700
4/8/21,128.949997,130.389999,128.520004,130.360001,128.125595,88844600
4/9/21,129.800003,133.039993,129.470001,133,130.720322,106686700
4/12/21,132.520004,132.850006,130.630005,131.240005,128.990524,91420000
4/13/21,132.440002,134.660004,131.929993,134.429993,132.125839,91266500
4/14/21,134.940002,135,131.660004,132.029999,129.766983,87222800
4/15/21,133.820007,135,133.639999,134.5,132.194656,89347100
4/16/21,134.300003,134.669998,133.279999,134.160004,131.860474,84922400
4/19/21,133.509995,135.470001,133.339996,134.839996,132.528793,94264200
4/20/21,135.020004,135.529999,131.809998,133.110001,130.828461,94812300
4/21/21,132.360001,133.75,131.300003,133.5,131.211807,68847100
4/22/21,133.039993,134.149994,131.410004,131.940002,129.678543,84566500
4/23/21,132.160004,135.119995,132.160004,134.320007,132.017715,78657500
4/26/21,134.830002,135.059998,133.559998,134.720001,132.410858,66905100
4/27/21,135.009995,135.410004,134.110001,134.389999,132.086517,66015800
4/28/21,134.309998,135.020004,133.080002,133.580002,131.29039,107760100
4/29/21,136.470001,137.070007,132.449997,133.479996,131.192123,151101000
4/30/21,131.779999,133.559998,131.070007,131.460007,129.206757,109839500
5/3/21,132.039993,134.070007,131.830002,132.539993,130.268234,75135100
5/4/21,131.190002,131.490005,126.699997,127.849998,125.65863,137564700
5/5/21,129.199997,130.449997,127.970001,128.100006,125.904343,84000900
5/6/21,127.889999,129.75,127.129997,129.740005,127.516235,78128300
5/7/21,130.850006,131.259995,129.479996,130.210007,128.195557,78973300
5/10/21,129.410004,129.539993,126.809998,126.849998,124.887535,88071200
5/11/21,123.5,126.269997,122.769997,125.910004,123.962082,126142800
5/12/21,123.400002,124.639999,122.25,122.769997,120.870651,112172300
5/13/21,124.580002,126.150002,124.260002,124.970001,123.036606,105861300
5/14/21,126.25,127.889999,125.849998,127.449997,125.478249,81918000
5/17/21,126.82,126.93,125.169998,126.269997,124.31649,74244600
5/18/21,126.559998,126.989998,124.779999,124.849998,122.91848,63342900
5/19/21,123.160004,124.919998,122.860001,124.690002,122.760963,92612000
5/20/21,125.230003,127.720001,125.099998,127.309998,125.340408,76857100
5/21/21,127.82,128,125.209999,125.43,123.489494,79295400
5/24/21,126.010002,127.940002,125.940002,127.099998,125.133652,63092900
5/25/21,127.82,128.320007,126.32,126.900002,124.93676,72009500
5/26/21,126.959999,127.389999,126.419998,126.849998,124.887535,56575900
5/27/21,126.440002,127.639999,125.080002,125.279999,123.341812,94625600
5/28/21,125.57,125.800003,124.550003,124.610001,122.68219,71311100
6/1/21,125.080002,125.349998,123.940002,124.279999,122.357277,67637100
6/2/21,124.279999,125.239998,124.050003,125.059998,123.125214,59278900
6/3/21,124.68,124.849998,123.129997,123.540001,121.628754,76229200
6/4/21,124.07,126.160004,123.849998,125.889999,123.942383,75169300
6/7/21,126.169998,126.32,124.830002,125.900002,123.952248,71057600
6/8/21,126.599998,128.460007,126.209999,126.739998,124.779243,74403800
6/9/21,127.209999,127.75,126.519997,127.129997,125.163185,56877900
6/10/21,127.019997,128.190002,125.940002,126.110001,124.158981,71186400
6/11/21,126.529999,127.440002,126.099998,127.349998,125.379807,53522400
6/14/21,127.82,130.539993,127.07,130.479996,128.461349,96906500
6/15/21,129.940002,130.600006,129.389999,129.639999,127.634369,62746300
6/16/21,130.369995,130.889999,128.460007,130.149994,128.136459,91815000
6/17/21,129.800003,132.550003,129.649994,131.789993,129.751083,96721700
6/18/21,130.710007,131.509995,130.240005,130.460007,128.441696,108953300
6/21/21,130.300003,132.410004,129.210007,132.300003,130.25322,79663300
6/22/21,132.130005,134.080002,131.619995,133.979996,131.907211,74783600
6/23/21,133.770004,134.320007,133.229996,133.699997,131.631546,60214200
6/24/21,134.449997,134.639999,132.929993,133.410004,131.346024,68711000
6/25/21,133.460007,133.889999,132.809998,133.110001,131.050674,70783700
6/28/21,133.410004,135.25,133.350006,134.779999,132.694839,62111300
6/29/21,134.800003,136.490005,134.350006,136.330002,134.220856,64556100
6/30/21,136.169998,137.410004,135.869995,136.960007,134.841156,63261400
7/1/21,136.600006,137.330002,135.759995,137.270004,135.146332,52485800
7/2/21,137.899994,140,137.75,139.960007,137.794708,78852600
7/6/21,140.070007,143.149994,140.070007,142.020004,139.82283,108181800
7/7/21,143.539993,144.889999,142.660004,144.570007,142.333389,104911600
7/8/21,141.580002,144.059998,140.669998,143.240005,141.023972,105575500
7/9/21,142.75,145.649994,142.649994,145.110001,142.865021,99890800
7/12/21,146.210007,146.320007,144,144.5,142.264481,76299700
7/13/21,144.029999,147.460007,143.630005,145.639999,143.386841,100827100
7/14/21,148.100006,149.570007,147.679993,149.149994,146.842499,127050800
7/15/21,149.240005,150,147.089996,148.479996,146.182892,106820300
7/16/21,148.460007,149.759995,145.880005,146.389999,144.125259,93251400
7/19/21,143.75,144.070007,141.669998,142.449997,140.246185,121434600
7/20/21,143.460007,147.100006,142.960007,146.149994,143.888931,96350000
7/21/21,145.529999,146.130005,144.630005,145.399994,143.150528,74993500
7/22/21,145.940002,148.199997,145.809998,146.800003,144.528885,77338200
7/23/21,147.550003,148.720001,146.919998,148.559998,146.261642,71447400
7/26/21,148.270004,149.830002,147.699997,148.990005,146.685043,72434100
7/27/21,149.119995,149.210007,145.550003,146.770004,144.499344,104818600
7/28/21,144.809998,146.970001,142.539993,144.979996,142.73703,118931200
7/29/21,144.690002,146.550003,144.580002,145.639999,143.386841,56699500
7/30/21,144.380005,146.330002,144.110001,145.860001,143.603424,70440600
8/2/21,146.360001,146.949997,145.25,145.520004,143.268661,62880000
8/3/21,145.809998,148.039993,145.179993,147.360001,145.080231,64786600
8/4/21,147.270004,147.789993,146.279999,146.949997,144.676544,56368300
8/5/21,146.979996,147.839996,146.169998,147.059998,144.784851,46397700
8/6/21,146.350006,147.110001,145.630005,146.139999,144.094666,54126800
8/9/21,146.199997,146.699997,145.520004,146.089996,144.04538,48908700
8/10/21,146.440002,147.710007,145.300003,145.600006,143.562241,69023100
8/11/21,146.050003,146.720001,145.529999,145.860001,143.818588,48493500
8/12/21,146.190002,149.050003,145.839996,148.889999,146.806183,72282600
8/13/21,148.970001,149.440002,148.270004,149.100006,147.013275,59375000
8/16/21,148.539993,151.190002,146.470001,151.119995,149.004974,103296000
8/17/21,150.229996,151.679993,149.089996,150.190002,148.087997,92229700
8/18/21,149.800003,150.720001,146.149994,146.360001,144.311584,86326000
8/19/21,145.029999,148,144.5,146.699997,144.64682,86960300
8/20/21,147.440002,148.5,146.779999,148.190002,146.115982,60549600
8/23/21,148.309998,150.190002,147.889999,149.710007,147.614731,60131800
8/24/21,149.449997,150.860001,149.149994,149.619995,147.52594,48606400
8/25/21,149.809998,150.320007,147.800003,148.360001,146.283569,58991300
8/26/21,148.350006,149.119995,147.509995,147.539993,145.475052,48597200
8/27/21,147.479996,148.75,146.830002,148.600006,146.520248,55802400
8/30/21,149,153.490005,148.610001,153.119995,150.976959,90956700
8/31/21,152.660004,152.800003,151.289993,151.830002,149.705032,86453100
9/1/21,152.830002,154.979996,152.339996,152.509995,150.375504,80313700
9/2/21,153.869995,154.720001,152.399994,153.649994,151.499557,71115500
9/3/21,153.759995,154.630005,153.089996,154.300003,152.140457,57808700
9/7/21,154.970001,157.259995,154.389999,156.690002,154.497009,82278300
9/8/21,156.979996,157.039993,153.979996,155.110001,152.939133,74420200
9/9/21,155.490005,156.110001,153.949997,154.070007,151.913666,57305700
9/10/21,155,155.479996,148.699997,148.970001,146.88504,140893200
9/13/21,150.630005,151.419998,148.75,149.550003,147.45694,102404300
9/14/21,150.350006,151.070007,146.910004,148.119995,146.046936,109296300
9/15/21,148.559998,149.440002,146.369995,149.029999,146.944214,83281300
9/16/21,148.440002,148.970001,147.220001,148.789993,146.707565,68034100
9/17/21,148.820007,148.820007,145.759995,146.059998,144.015778,129868800
9/20/21,143.800003,144.839996,141.270004,142.940002,140.939453,123478900
9/21/21,143.929993,144.600006,142.779999,143.429993,141.422562,75834000
9/22/21,144.449997,146.429993,143.699997,145.850006,143.808746,76404300
9/23/21,146.649994,147.080002,145.639999,146.830002,144.775024,64838200
9/24/21,145.660004,147.470001,145.559998,146.919998,144.863754,53477900
9/27/21,145.470001,145.960007,143.820007,145.369995,143.335449,74150700
9/28/21,143.25,144.75,141.690002,141.910004,139.923889,108972300
9/29/21,142.470001,144.449997,142.029999,142.830002,140.830978,74602000
9/30/21,143.660004,144.380005,141.279999,141.5,139.519623,89056700
10/1/21,141.899994,142.919998,139.110001,142.649994,140.653458,94639600
10/4/21,141.759995,142.210007,138.270004,139.139999,137.192642,98322000
10/5/21,139.490005,142.240005,139.360001,141.110001,139.135056,80861100
10/6/21,139.470001,142.149994,138.369995,142,140.012619,83221100
10/7/21,143.059998,144.220001,142.720001,143.289993,141.284576,61732700
10/8/21,144.029999,144.179993,142.559998,142.899994,140.900009,58773200
10/11/21,142.270004,144.809998,141.809998,142.809998,140.811264,64452200
10/12/21,143.229996,143.25,141.039993,141.509995,139.529465,73035900
10/13/21,141.240005,141.399994,139.199997,140.910004,138.937881,78762700
10/14/21,142.110001,143.880005,141.509995,143.759995,141.747986,69907100
10/15/21,143.770004,144.899994,143.509995,144.839996,142.812851,67940300
10/18/21,143.449997,146.839996,143.160004,146.550003,144.498917,85589200
10/19/21,147.009995,149.169998,146.550003,148.759995,146.677979,76378900
10/20/21,148.699997,149.75,148.119995,149.259995,147.17099,58418800
10/21/21,148.809998,149.639999,147.869995,149.479996,147.387909,61421000
10/22/21,149.690002,150.179993,148.639999,148.690002,146.609009,58883400
10/25/21,148.679993,149.369995,147.619995,148.639999,146.559677,50720600
10/26/21,149.330002,150.839996,149.009995,149.320007,147.230148,60893400
10/27/21,149.360001,149.729996,148.490005,148.850006,146.766724,56094900
10/28/21,149.820007,153.169998,149.720001,152.570007,150.434677,100077900
10/29/21,147.220001,149.940002,146.410004,149.800003,147.703461,124953200
11/1/21,148.990005,149.699997,147.800003,148.960007,146.875198,74588300
11/2/21,148.660004,151.570007,148.649994,150.020004,147.920364,69122000
11/3/21,150.389999,151.970001,149.820007,151.490005,149.369797,54511500
11/4/21,151.580002,152.429993,150.639999,150.960007,148.847198,60394600
11/5/21,151.889999,152.199997,150.059998,151.279999,149.380447,65463900
11/8/21,151.410004,151.570007,150.160004,150.440002,148.550964,55020900
11/9/21,150.199997,151.429993,150.059998,150.809998,148.916336,56787900
11/10/21,150.020004,150.130005,147.850006,147.919998,146.062622,65187100
11/11/21,148.960007,149.429993,147.679993,147.869995,146.01326,41000000
11/12/21,148.429993,150.399994,147.479996,149.990005,148.106644,63804000
11/15/21,150.369995,151.880005,149.429993,150,148.116501,59222800
11/16/21,149.940002,151.490005,149.339996,151,149.103973,59256200
11/17/21,151,155,150.990005,153.490005,151.562653,88807000
11/18/21,153.710007,158.669998,153.050003,157.869995,155.88765,137827700
11/19/21,157.649994,161.020004,156.529999,160.550003,158.534042,117305600
11/22/21,161.679993,165.699997,161,161.020004,158.998108,117467900
11/23/21,161.119995,161.800003,159.059998,161.410004,159.383224,96041900
11/24/21,160.75,162.139999,159.639999,161.940002,159.906586,69463600
11/26/21,159.570007,160.449997,156.360001,156.809998,154.840988,76959800
11/29/21,159.369995,161.190002,158.789993,160.240005,158.227921,88748200
11/30/21,159.990005,165.520004,159.919998,165.300003,163.22438,174048100
12/1/21,167.479996,170.300003,164.529999,164.770004,162.701019,152052500
12/2/21,158.740005,164.199997,157.800003,163.759995,161.70372,136739200
12/3/21,164.020004,164.960007,159.720001,161.839996,159.8078,118023100
12/6/21,164.289993,167.880005,164.279999,165.320007,163.244156,107497000
12/7/21,169.080002,171.580002,168.339996,171.179993,169.030518,120405400
12/8/21,172.130005,175.960007,170.699997,175.080002,172.881592,116998900
12/9/21,174.910004,176.75,173.919998,174.559998,172.368118,108923700
12/10/21,175.210007,179.630005,174.690002,179.449997,177.196701,115402700
12/13/21,181.119995,182.130005,175.529999,175.740005,173.533295,153237000
12/14/21,175.25,177.740005,172.210007,174.330002,172.140961,139380400
12/15/21,175.110001,179.5,172.309998,179.300003,177.048599,131063300
12/16/21,179.279999,181.139999,170.75,172.259995,170.09697,150185800
12/17/21,169.929993,173.470001,169.690002,171.139999,168.991043,195432700
12/20/21,168.279999,170.580002,167.460007,169.75,167.6185,107499100
12/21/21,171.559998,173.199997,169.119995,172.990005,170.817825,91185900
12/22/21,173.039993,175.860001,172.149994,175.639999,173.434525,92135300
12/23/21,175.850006,176.850006,175.270004,176.279999,174.066513,68356600
12/27/21,177.089996,180.419998,177.070007,180.330002,178.065643,74919600
12/28/21,180.160004,181.330002,178.529999,179.289993,177.038712,79144300
12/29/21,179.330002,180.630005,178.139999,179.380005,177.127594,62348900
12/30/21,179.470001,180.570007,178.089996,178.199997,175.962387,59773000
12/31/21,178.089996,179.229996,177.259995,177.570007,175.340302,64062300
1/3/22,177.830002,182.880005,177.710007,182.009995,179.724564,104487900
1/4/22,182.630005,182.940002,179.119995,179.699997,177.443573,99310400
1/5/22,179.610001,180.169998,174.639999,174.919998,172.723572,94537600
1/6/22,172.699997,175.300003,171.639999,172,169.840225,96904000
1/7/22,172.889999,174.139999,171.029999,172.169998,170.008133,86709100
1/10/22,169.080002,172.5,168.169998,172.190002,170.027847,106765600
1/11/22,172.320007,175.179993,170.820007,175.080002,172.881592,76138300
1/12/22,176.119995,177.179993,174.820007,175.529999,173.325912,74805200
1/13/22,175.779999,176.619995,171.789993,172.190002,170.027847,84505800
1/14/22,171.339996,173.779999,171.089996,173.070007,170.896835,80440800
1/18/22,171.509995,172.539993,169.410004,169.800003,167.667892,90956700
1/19/22,170,171.080002,165.940002,166.229996,164.1427,94815000
1/20/22,166.979996,169.679993,164.179993,164.509995,162.444305,91420500
1/21/22,164.419998,166.330002,162.300003,162.410004,160.370682,122848900
1/24/22,160.020004,162.300003,154.699997,161.619995,159.590561,162294600
1/25/22,158.979996,162.759995,157.020004,159.779999,157.773666,115798400
1/26/22,163.5,164.389999,157.820007,159.690002,157.684799,108275300
1/27/22,162.449997,163.839996,158.279999,159.220001,157.220749,121954600
1/28/22,165.710007,170.350006,162.800003,170.330002,168.191208,179935700
1/31/22,170.160004,175,169.509995,174.779999,172.585342,115541600
2/1/22,174.009995,174.839996,172.309998,174.610001,172.41748,86213900
2/2/22,174.75,175.880005,173.330002,175.839996,173.632019,84914300
2/3/22,174.479996,176.240005,172.119995,172.899994,170.728943,89418100
2/4/22,171.679993,174.100006,170.679993,172.389999,170.4422,82465400
2/7/22,172.860001,173.949997,170.949997,171.660004,169.720474,77251200
2/8/22,171.729996,175.350006,171.429993,174.830002,172.854675,74829200
2/9/22,176.050003,176.649994,174.899994,176.279999,174.288284,71285000
2/10/22,174.139999,175.479996,171.550003,172.119995,170.175278,90865900
2/11/22,172.330002,173.080002,168.039993,168.639999,166.734619,98670700
2/14/22,167.369995,169.580002,166.559998,168.880005,166.971878,86185500
2/15/22,170.970001,172.949997,170.25,172.789993,170.837708,62527400
2/16/22,171.850006,173.339996,170.050003,172.550003,170.600418,61177400
2/17/22,171.029999,171.910004,168.470001,168.880005,166.971878,69589300
2/18/22,169.820007,170.539993,166.190002,167.300003,165.40976,82772700
2/22/22,164.979996,166.690002,162.149994,164.320007,162.463409,91162800
2/23/22,165.539993,166.149994,159.75,160.070007,158.261444,90009200
2/24/22,152.580002,162.850006,152,162.740005,160.901306,141147500
2/25/22,163.839996,165.119995,160.869995,164.850006,162.987442,91974200
2/28/22,163.059998,165.419998,162.429993,165.119995,163.254379,95056600
3/1/22,164.699997,166.600006,161.970001,163.199997,161.356064,83474400
3/2/22,164.389999,167.360001,162.949997,166.559998,164.678101,79724800
3/3/22,168.470001,168.910004,165.550003,166.229996,164.351822,76678400
3/4/22,164.490005,165.550003,162.100006,163.169998,161.326416,83737200
3/7/22,163.360001,165.020004,159.039993,159.300003,157.500153,96418800
3/8/22,158.820007,162.880005,155.800003,157.440002,155.661133,131148300
3/9/22,161.479996,163.410004,159.410004,162.949997,161.108902,91454900
3/10/22,160.199997,160.389999,155.979996,158.520004,156.728958,105342000
3/11/22,158.929993,159.279999,154.5,154.729996,152.981766,96970100
3/14/22,151.449997,154.119995,150.100006,150.619995,148.918198,108732100
3/15/22,150.899994,155.570007,150.380005,155.089996,153.337677,92964300
3/16/22,157.050003,160,154.460007,159.589996,157.786865,102300200
3/17/22,158.610001,161,157.630005,160.619995,158.805222,75615400
3/18/22,160.509995,164.479996,159.759995,163.979996,162.127274,123511700
3/21/22,163.509995,166.350006,163.009995,165.380005,163.511444,95811400
3/22/22,165.509995,169.419998,164.910004,168.820007,166.912598,81532000
3/23/22,167.990005,172.639999,167.649994,170.210007,168.286865,98062700
3/24/22,171.059998,174.139999,170.210007,174.070007,172.103241,90131400
3/25/22,173.880005,175.279999,172.75,174.720001,172.745911,80546200
3/28/22,172.169998,175.729996,172,175.600006,173.615967,90371900
3/29/22,176.690002,179.009995,176.339996,178.960007,176.937988,100589400
3/30/22,178.550003,179.610001,176.699997,177.770004,175.761459,92633200
3/31/22,177.839996,178.029999,174.399994,174.610001,172.637161,103049300
4/1/22,174.029999,174.880005,171.940002,174.309998,172.34053,78751300
4/4/22,174.570007,178.490005,174.440002,178.440002,176.423859,76468400
4/5/22,177.5,178.300003,174.419998,175.059998,173.082062,73401800
4/6/22,172.360001,173.630005,170.130005,171.830002,169.888565,89058800
4/7/22,171.160004,173.360001,169.850006,172.139999,170.195053,77594700
4/8/22,171.779999,171.779999,169.199997,170.089996,168.168198,76575500
4/11/22,168.710007,169.029999,165.5,165.75,163.877243,72246700
4/12/22,168.020004,169.869995,166.639999,167.660004,165.765671,79265200
4/13/22,167.389999,171.039993,166.770004,170.399994,168.474701,70618900
4/14/22,170.619995,171.270004,165.039993,165.289993,163.42244,75329400
4/18/22,163.919998,166.600006,163.570007,165.070007,163.204956,69023900
4/19/22,165.020004,167.820007,163.910004,167.399994,165.508606,67723800
4/20/22,168.759995,168.880005,166.100006,167.229996,165.340546,67929800
4/21/22,168.910004,171.529999,165.910004,166.419998,164.539673,87227800
4/22/22,166.460007,167.869995,161.5,161.789993,159.961975,84882400
4/25/22,161.119995,163.169998,158.460007,162.880005,161.039688,96046400
4/26/22,162.25,162.339996,156.720001,156.800003,155.028381,95623200
4/27/22,155.910004,159.789993,155.380005,156.570007,154.800995,88063200
4/28/22,159.25,164.520004,158.929993,163.639999,161.791077,130216800
4/29/22,161.839996,166.199997,157.25,157.649994,155.868759,131747600
5/2/22,156.710007,158.229996,153.270004,157.960007,156.175262,123055300
5/3/22,158.149994,160.710007,156.320007,159.479996,157.678101,88966500
5/4/22,159.669998,166.479996,159.259995,166.020004,164.144196,108256500
5/5/22,163.850006,164.080002,154.949997,156.770004,154.998749,130525300
5/6/22,156.009995,159.440002,154.179993,157.279999,155.731445,116124600
5/9/22,154.929993,155.830002,151.490005,152.059998,150.56282,131577900
5/10/22,155.520004,156.740005,152.929993,154.509995,152.988693,115366700
5/11/22,153.5,155.449997,145.809998,146.5,145.057571,142689800
5/12/22,142.770004,146.199997,138.800003,142.559998,141.156342,182602000
5/13/22,144.589996,148.100006,143.110001,147.110001,145.661545,113990900
5/16/22,145.550003,147.520004,144.179993,145.539993,144.107025,86643800
5/17/22,148.860001,149.770004,146.679993,149.240005,147.770599,78336300
5/18/22,146.850006,147.360001,139.899994,140.820007,139.433502,109742900
5/19/22,139.880005,141.660004,136.600006,137.350006,135.997665,136095600
5/20/22,139.089996,140.699997,132.610001,137.589996,136.235306,137426100
5/23/22,137.789993,143.259995,137.649994,143.110001,141.700974,117726300
5/24/22,140.809998,141.970001,137.330002,140.360001,138.978027,104132700
5/25/22,138.429993,141.789993,138.339996,140.520004,139.136459,92482700
5/26/22,137.389999,144.339996,137.139999,143.779999,142.364349,90601500
5/27/22,145.389999,149.679993,145.259995,149.639999,148.166641,90978500
5/31/22,149.070007,150.660004,146.839996,148.839996,147.374557,103718400
6/1/22,149.899994,151.740005,147.679993,148.710007,147.245819,74286600
6/2/22,147.830002,151.270004,146.860001,151.210007,149.721191,72348100
6/3/22,146.899994,147.970001,144.460007,145.380005,143.948608,88570300
6/6/22,147.029999,148.570007,144.899994,146.139999,144.701111,71598400
6/7/22,144.350006,149,144.100006,148.710007,147.245819,67808200
6/8/22,148.580002,149.869995,147.460007,147.960007,146.503189,53950200
6/9/22,147.080002,147.949997,142.529999,142.639999,141.23558,69473000
6/10/22,140.279999,140.759995,137.059998,137.130005,135.779831,91437900
6/13/22,132.869995,135.199997,131.440002,131.880005,130.581528,122207100
6/14/22,133.130005,133.889999,131.479996,132.759995,131.452835,84784300
6/15/22,134.289993,137.339996,132.160004,135.429993,134.096558,91533000
6/16/22,132.080002,132.389999,129.039993,130.059998,128.779434,108123900
6/17/22,130.070007,133.080002,129.809998,131.559998,130.264664,134520300
6/21/22,133.419998,137.059998,133.320007,135.869995,134.532211,81000500
6/22/22,134.789993,137.759995,133.910004,135.350006,134.017365,73409200
6/23/22,136.820007,138.589996,135.630005,138.270004,136.9086,72433800
6/24/22,139.899994,141.910004,139.770004,141.660004,140.265228,89116800
6/27/22,142.699997,143.490005,140.970001,141.660004,140.265228,70207900
6/28/22,142.130005,143.419998,137.320007,137.440002,136.086761,67083400
6/29/22,137.460007,140.669998,136.669998,139.229996,137.859146,66242400
6/30/22,137.25,138.369995,133.770004,136.720001,135.373856,98964500
7/1/22,136.039993,139.039993,135.660004,138.929993,137.562119,71051600
7/5/22,137.770004,141.610001,136.929993,141.559998,140.166214,73353800
7/6/22,141.350006,144.119995,141.080002,142.919998,141.512817,74064300
7/7/22,143.289993,146.550003,143.279999,146.350006,144.909058,66253700
7/8/22,145.259995,147.550003,145,147.039993,145.592224,64547800
7/11/22,145.669998,146.639999,143.779999,144.869995,143.443619,63141600
7/12/22,145.759995,148.449997,145.050003,145.860001,144.423874,77588800
7/13/22,142.990005,146.449997,142.119995,145.490005,144.057541,71185600
7/14/22,144.080002,148.949997,143.25,148.470001,147.008163,78140700
7/15/22,149.779999,150.860001,148.199997,150.169998,148.691406,76259900
7/18/22,150.740005,151.570007,146.699997,147.070007,145.621979,81420900
7/19/22,147.919998,151.229996,146.910004,151,149.51326,82982400
7/20/22,151.119995,153.720001,150.369995,153.039993,151.533173,64823400
7/21/22,154.5,155.570007,151.940002,155.350006,153.820435,65086600
7/22/22,155.389999,156.279999,153.410004,154.089996,152.572845,66675400
7/25/22,154.009995,155.039993,152.279999,152.949997,151.444046,53623900
7/26/22,152.259995,153.089996,150.800003,151.600006,150.107361,55138700
7/27/22,152.580002,157.330002,152.160004,156.789993,155.246262,78620700
7/28/22,156.979996,157.639999,154.410004,157.350006,155.800735,81378700
7/29/22,161.240005,163.630005,159.5,162.509995,160.909943,101786900
8/1/22,161.009995,163.589996,160.889999,161.509995,159.919769,67829400
8/2/22,160.100006,162.410004,159.630005,160.009995,158.43454,59907000
8/3/22,160.839996,166.589996,160.75,166.130005,164.494324,82507500
8/4/22,166.009995,167.190002,164.429993,165.809998,164.177444,55474100
8/5/22,163.210007,165.850006,163,165.350006,163.949402,56697000
8/8/22,166.369995,167.809998,164.199997,164.869995,163.47345,60276900
8/9/22,164.020004,165.820007,163.25,164.919998,163.523041,63135500
8/10/22,167.679993,169.339996,166.899994,169.240005,167.806427,70170500
8/11/22,170.059998,170.990005,168.190002,168.490005,167.06279,57149200
8/12/22,169.820007,172.169998,169.399994,172.100006,170.642212,68039400
8/15/22,171.520004,173.389999,171.350006,173.190002,171.722977,54091700
8/16/22,172.779999,173.710007,171.660004,173.029999,171.564331,56377100
8/17/22,172.770004,176.149994,172.570007,174.550003,173.071457,79542000
8/18/22,173.75,174.899994,173.119995,174.149994,172.674835,62290100
8/19/22,173.029999,173.740005,171.309998,171.520004,170.067123,70346300
8/22/22,169.690002,169.860001,167.139999,167.570007,166.150589,69026800
8/23/22,167.080002,168.710007,166.649994,167.229996,165.813461,54147100
8/24/22,167.320007,168.110001,166.25,167.529999,166.110916,53841500
8/25/22,168.779999,170.139999,168.350006,170.029999,168.589737,51218200
8/26/22,170.570007,171.050003,163.559998,163.619995,162.234055,78961000
8/29/22,161.149994,162.899994,159.820007,161.380005,160.013031,73314000
8/30/22,162.130005,162.559998,157.720001,158.910004,157.563934,77906200
8/31/22,160.309998,160.580002,157.139999,157.220001,155.88826,87991100
9/1/22,156.639999,158.419998,154.669998,157.960007,156.621994,74229900
